updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-12-29 14:19:56.962000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,TOTAL,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:warren,293,absentee_provisional,,,,2014
2015-12-29 14:19:56.962000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,SCATTERING,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:warren,0,absentee_provisional,,,True,2014
2015-12-29 14:19:56.962000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,UNDER VOTE,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:warren,0,absentee_provisional,,,,2014
2015-12-29 14:19:56.962000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,OVER VOTE,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:warren,0,absentee_provisional,,,,2014
2015-12-29 14:19:56.962000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,Pam Deichmann,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:warren,35,absentee_provisional,,,,2014
2015-12-29 14:19:56.962000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,Stan Gustafson,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:warren,258,absentee_provisional,,,,2014
2015-12-29 14:19:56.203000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,TOTAL,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:madison,468,absentee_provisional,,,,2014
2015-12-29 14:19:56.203000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,SCATTERING,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:madison,8,absentee_provisional,,,True,2014
2015-12-29 14:19:56.203000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,UNDER VOTE,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:madison,0,absentee_provisional,,,,2014
2015-12-29 14:19:56.203000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,OVER VOTE,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:madison,0,absentee_provisional,,,,2014
2015-12-29 14:19:56.203000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,Pam Deichmann,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:madison,75,absentee_provisional,,,,2014
2015-12-29 14:19:56.203000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State House,25,Stan Gustafson,,,,,,,Absentee Precinct,ocd-division/country:us/state:ia/county:madison,385,absentee_provisional,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Total,,,,,,,Warren,ocd-division/country:us/state:ia/county:warren,949,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Over Votes,,,,,,,Warren,ocd-division/country:us/state:ia/county:warren,0,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Under Votes,,,,,,,Warren,ocd-division/country:us/state:ia/county:warren,0,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Write-In,,,,,,,Warren,ocd-division/country:us/state:ia/county:warren,3,,,,True,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Pam Deichmann,,,,,Democratic,,Warren,ocd-division/country:us/state:ia/county:warren,279,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Stan Gustafson,,,,,Republican,,Warren,ocd-division/country:us/state:ia/county:warren,667,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Total,,,,,,,Madison,ocd-division/country:us/state:ia/county:madison,1386,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Over Votes,,,,,,,Madison,ocd-division/country:us/state:ia/county:madison,0,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Under Votes,,,,,,,Madison,ocd-division/country:us/state:ia/county:madison,0,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Write-In,,,,,,,Madison,ocd-division/country:us/state:ia/county:madison,11,,,,True,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Pam Deichmann,,,,,Democratic,,Madison,ocd-division/country:us/state:ia/county:madison,415,,,,,2014
2015-12-29 14:19:55.500000,ia-2014-01-07-special-general,2014-01-07 00:00:00,2014-01-07 00:00:00,general,certified,True,State Representative,25,Stan Gustafson,,,,,Republican,,Madison,ocd-division/country:us/state:ia/county:madison,960,,,,,2014
