updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2014-11-09 11:04:03.822000,ia-2002-03-12-special-general,2002-03-12 00:00:00,2002-03-12 00:00:00,general,certified,True,State Senator,10,Total,,,,,,Iowa,ocd-division/country:us/state:ia,10277,,,False,,2002
2014-11-09 11:04:03.822000,ia-2002-03-12-special-general,2002-03-12 00:00:00,2002-03-12 00:00:00,general,certified,True,State Senator,10,Amanda Ragan,,,,,Democratic,Iowa,ocd-division/country:us/state:ia,6453,,,True,,2002
2014-11-09 11:04:03.822000,ia-2002-03-12-special-general,2002-03-12 00:00:00,2002-03-12 00:00:00,general,certified,True,State Senator,10,Mary Ellen Miller,,,,,Republican,Iowa,ocd-division/country:us/state:ia,3554,,,False,,2002
2014-11-09 11:04:03.822000,ia-2002-03-12-special-general,2002-03-12 00:00:00,2002-03-12 00:00:00,general,certified,True,State Senator,10,Kevin Smith,,,,,by Petition,Iowa,ocd-division/country:us/state:ia,262,,,False,,2002
2014-11-09 11:04:03.822000,ia-2002-03-12-special-general,2002-03-12 00:00:00,2002-03-12 00:00:00,general,certified,True,State Senator,10,SCATTERING,,,,,,Iowa,ocd-division/country:us/state:ia,8,,,False,,2002
